scenario,lambda,mu_nurse,mu_doctor,correlation,s_nurse_max,s_doctor_max,Tmax,nurse_price,doctor_price,optimal_nurses,optimal_doctors,queue_nurses,queue_doctors,system_total_time,queue_total_time,patient_loss,queue_patient_loss,hospital_overload,queue_failure
correlated_service,13.395641185929495,7.035962758583894,2.525462998865094,0.348396862174063,6,7,19.501857397555,71.94703882542302,340.34659607013043,2,6,2,6,12.768911120500587,12.768911120500587,0.0,0.0,0.0,0.0
correlated_service,16.558684349559286,4.690368828184877,3.5176185305145333,0.5169844064093255,4,8,34.46091312237394,74.60818826102282,427.81881651505006,4,5,4,5,6.071612313100365,6.071612313100365,0.0,0.0,0.0,0.0
correlated_service,17.264244116745587,5.374063841148839,3.6315587333143773,0.633227072155956,10,6,32.32869916008608,123.72707215441083,409.6833490115383,4,5,4,5,6.017261527112687,6.017261527112687,0.0,0.0,0.0,0.0
correlated_service,17.467884289876906,4.77445355826716,3.9834779083115617,0.5452649467917707,8,6,28.355427672836846,95.60867745709062,346.4675043986174,4,5,4,5,4.88848880952504,4.88848880952504,0.0,0.0,0.0,0.0
correlated_service,24.078368096510925,7.542940346710436,3.8578400916967426,0.6589021873950014,10,7,32.50148607783328,87.9561416404426,325.22882650598484,4,7,4,7,2.586021182545493,2.586021182545493,0.0,0.0,0.0,0.0
correlated_service,17.641275512971525,5.083896375603433,2.6167663130159697,0.328269979241765,6,8,28.164471355772072,72.27836896268177,279.4214052211667,4,7,4,7,6.102208492957763,6.102208492957763,0.0,0.0,0.0,0.0
correlated_service,18.566892944815606,7.85979618136521,3.964345680512931,0.5184690895350859,10,5,30.514197425168042,72.41638970360192,376.10265768946084,3,5,3,5,4.873576513425757,4.873576513425757,0.0,0.0,0.0,0.0
correlated_service,19.506745236501338,7.825343412722697,3.7288549649483924,0.36277142636761367,6,8,35.02047192172114,86.06227782930797,443.6944380706078,3,6,3,6,3.0332109251170554,3.0332109251170554,0.0,0.0,0.0,0.0
correlated_service,23.947146992041482,6.147533414279693,3.485519153912576,0.6132640325254242,9,7,21.582141078497195,96.77035383361827,288.1167631846524,4,7,4,7,20.86686004081405,20.86686004081405,0.0,0.0,0.0,0.0
correlated_service,13.728483219016598,7.329424352146602,2.7394156978526647,0.30908974623531865,4,6,22.988557186747006,114.11738197758798,433.14447198824945,2,6,2,6,9.25447530853546,9.25447530853546,0.0,0.0,0.0,0.0
correlated_service,16.017824082125635,7.648914775912627,2.9071788684487303,0.4192489868359438,9,6,30.993990721127226,84.04799498314047,434.72293957165664,3,6,3,6,3.0549204836207826,3.0549204836207826,0.0,0.0,0.0,0.0
correlated_service,14.527146736679907,5.054221100219327,3.1363652541559532,0.46264179525772914,5,5,31.850196425328694,99.86159004814526,392.05127532605275,3,5,3,5,11.94769339352936,11.94769339352936,0.0,0.0,0.0,0.0
correlated_service,18.937748900800397,5.221829291465449,3.5434030795447375,0.6745455304263399,9,7,30.506481048996967,114.04795306534214,281.47035703720417,4,6,4,6,4.7175660671909645,4.7175660671909645,0.0,0.0,0.0,0.0
correlated_service,12.930643678999331,5.800278858207498,2.2615302273083,0.43639657314554126,8,6,33.8801506505165,76.43931203252072,388.09520720790204,3,6,3,6,5.203642441551528,5.203642441551528,0.0,0.0,0.0,0.0
correlated_service,27.659928537466484,6.665342134386199,3.508287845069259,0.4634560001066063,6,8,23.271390703990704,85.31270403552986,431.3171785608048,5,8,5,8,11.129046561979466,11.129046561979466,0.0,0.0,0.0,0.0
correlated_service,13.907128765876136,4.037663897532582,3.006931270425679,0.632783852093902,8,5,33.74264125099722,65.4814093289581,287.9065931721343,4,5,4,5,5.06771206533325,5.06771206533325,0.0,0.0,0.0,0.0
correlated_service,13.275252465154848,6.767812567757794,2.1172423585711533,0.4642042738141008,7,8,29.802813900895472,85.87074122736396,362.6073525394872,3,7,2,7,2.3738695416749658,31.819654503423095,0.0,1.0,0.0,0.0
correlated_service,15.330353454891034,4.4382395591732955,3.1634036291021976,0.4792735470634597,8,5,24.383108562135202,121.91776392341299,290.18728635749363,4,5,4,5,9.364826624506852,9.364826624506852,0.0,0.0,0.0,0.0
correlated_service,21.535458842565674,4.828804899742293,3.8669629184904197,0.5321416494089857,10,7,32.08561639318488,65.25014932058038,282.1206141224379,5,6,5,6,4.515647155826638,4.515647155826638,0.0,0.0,0.0,0.0
correlated_service,19.971912887288156,4.412525455335972,3.441928133064521,0.36568558421089015,5,7,29.452054616499247,79.315382771022,446.3166813208435,5,6,5,6,7.751583980666071,7.751583980666071,0.0,0.0,0.0,0.0
correlated_service,20.123226256974828,6.101110750094002,3.92619921780437,0.6423093198838722,6,8,29.844513833699153,110.56721887541987,349.95487443208503,4,6,4,6,2.5853713812622323,2.5853713812622323,0.0,0.0,0.0,0.0
correlated_service,16.643579702661384,6.570260931957703,2.8696596006552575,0.4458879612472968,5,7,36.328001548096104,91.56738106835351,330.24197970882256,3,6,3,6,7.763081251714219,7.763081251714219,0.0,0.0,0.0,0.0
correlated_service,12.505831149563196,5.487903566220295,3.535295578955692,0.4492626927630357,7,7,36.75371641462789,119.43871302175324,281.0890506102374,3,4,3,4,3.430789942953379,3.430789942953379,0.0,0.0,0.0,0.0
correlated_service,13.000062520117845,5.327710199430669,3.337871697983058,0.5491678127958459,8,7,19.451345148282876,106.98458390428667,397.0038833624324,3,4,3,4,12.967263737390814,12.967263737390814,0.0,0.0,0.0,0.0
correlated_service,15.799826929412978,7.197350894107777,3.3201197904633943,0.6827080545283332,10,6,34.30121450527868,99.7204558118748,389.3284146833639,3,5,3,5,6.069648212783623,6.069648212783623,0.0,0.0,0.0,0.0
correlated_service,13.262296002064913,4.155898973858596,2.8492719922069063,0.4642772947061518,7,8,36.396384068598564,68.60951587719184,431.35824408974133,4,5,4,5,4.42973900753809,4.42973900753809,0.0,0.0,0.0,0.0
correlated_service,21.176255247349395,5.341670231520581,3.525176745848278,0.6996092612579252,8,7,19.855340585777874,84.56104633776432,333.72463277682493,5,7,5,7,2.064925482590732,2.064925482590732,0.0,0.0,0.0,0.0
correlated_service,14.216284501767058,6.815541941527439,2.329706351891657,0.6413333736393394,5,7,37.00651418748604,100.9703692790446,374.67928582238756,3,7,3,7,2.2993117040330477,2.2993117040330477,0.0,0.0,0.0,0.0
correlated_service,18.434093288213035,7.755995508875737,3.9237741451669725,0.34859574987126307,8,5,23.058998885484208,78.97628987432928,337.39769316137347,3,5,3,5,4.817426136233289,4.817426136233289,0.0,0.0,0.0,0.0
correlated_service,15.38544316597402,7.115042700217986,3.8829654208063458,0.3398205855827763,7,4,35.47433198405253,118.3306861754868,355.23380653788655,3,4,3,4,30.658523260852526,30.658523260852526,0.0,0.0,0.0,0.0
correlated_service,17.35120722970266,4.930950051027296,3.698820347052565,0.3229212171097179,7,5,21.554352852548725,77.65097043845881,372.92328718683007,4,5,4,5,5.393740317048695,5.393740317048695,0.0,0.0,0.0,0.0
correlated_service,13.763532247792728,5.903744956279659,3.536988062177118,0.4941568261450222,10,6,35.71811804225512,70.15668712989282,397.4861662892381,3,4,3,4,11.997424254450731,11.997424254450731,0.0,0.0,0.0,0.0
correlated_service,12.36615276346264,4.7331480804832715,3.3034568813077723,0.4955196875699799,5,5,21.786037678974512,76.68145218120934,388.83089440962726,3,4,3,4,7.009156180601765,7.009156180601765,0.0,0.0,0.0,0.0
correlated_service,20.9712108125311,6.772894172845554,3.570115980885717,0.30209226077661705,8,8,34.822072268478664,118.6145653627865,374.39179915384705,4,6,4,6,9.553180180755632,9.553180180755632,0.0,0.0,0.0,0.0
correlated_service,17.178897055889713,5.685118239661712,3.8420057238233847,0.5377868807429634,5,7,38.03499217578602,117.7032161713756,292.05428165310093,4,5,4,5,2.8973800368290377,2.8973800368290377,0.0,0.0,0.0,0.0
correlated_service,15.942087284338193,5.784102661008944,3.492282053770955,0.4019365484240103,10,8,38.02511315721054,91.59167320211245,378.7114425679422,3,5,3,5,6.69426924636956,6.69426924636956,0.0,0.0,0.0,0.0
correlated_service,24.878187156027444,7.717270835438018,3.684798705374746,0.4463310417019497,6,8,28.680791130674177,111.84247777359045,286.28089358726675,4,7,4,7,5.642863646217225,5.642863646217225,0.0,0.0,0.0,0.0
correlated_service,17.787694146746254,6.8869537886051315,2.626428001050079,0.5322148335036349,9,7,32.36856937018317,75.5262847206629,323.2007599156197,3,7,3,7,7.637894497532457,7.637894497532457,0.0,0.0,0.0,0.0
correlated_service,24.956142269392586,6.727630016348214,3.672505278772479,0.6030814480662654,8,7,30.248301400221813,77.7243470927094,432.8746408390231,4,7,4,7,9.67066438565369,9.67066438565369,0.0,0.0,0.0,0.0
correlated_service,15.149868221578444,5.279592917381159,2.16311305200557,0.6575108915386023,5,8,36.50049228026612,69.31066673597445,418.37706860084523,3,8,3,8,10.524700012417885,10.524700012417885,0.0,0.0,0.0,0.0
correlated_service,13.112140594310727,6.635138770951197,3.6416629279648545,0.5920505790549047,6,6,28.37472242555496,104.73100320026484,406.12860574251454,3,4,3,4,3.489805114093715,3.489805114093715,0.0,0.0,0.0,0.0
correlated_service,14.681551689526335,4.2538814677437315,3.744376656724069,0.3001730920165275,10,6,20.564676029635894,116.87982942842714,345.97648106587945,4,4,4,4,15.574954874709022,15.574954874709022,0.0,0.0,0.0,0.0
correlated_service,17.37021592903143,4.045519076148949,3.7065737184683716,0.6128900641141717,10,6,39.713519780501635,84.31825106074228,419.61714568530914,5,5,5,5,5.19508909268826,5.19508909268826,0.0,0.0,0.0,0.0
correlated_service,23.122272522128142,6.6713798721997,3.555794568547387,0.6446488795419438,8,8,31.289128236318717,69.19752187593294,370.75504357684764,4,7,4,7,4.25523773149597,4.25523773149597,0.0,0.0,0.0,0.0
correlated_service,16.492282436107985,7.700200488937126,3.7494081416566187,0.367543230946168,7,5,36.8489701386808,84.8291201664483,358.675751850361,3,5,3,5,2.509534036299121,2.509534036299121,0.0,0.0,0.0,0.0
correlated_service,17.35927924752112,7.056128275264831,3.723120861000674,0.4246791676489699,10,6,30.876651953952887,114.15485402751035,434.87211213124243,3,5,3,5,4.854570876016802,4.854570876016802,0.0,0.0,0.0,0.0
correlated_service,12.798447062411832,4.317647420349806,3.6997737094146914,0.41221155286522415,8,4,21.004552848540577,76.8750234223372,354.7182118352876,4,4,4,4,2.6873388196017376,2.6873388196017376,0.0,0.0,0.0,0.0
correlated_service,16.652398386475753,5.136002569971007,3.4152014186370776,0.46463876683559735,10,7,31.54851537935736,80.69613765742142,312.8187322014369,4,5,4,5,10.514448941151556,10.514448941151556,0.0,0.0,0.0,0.0
correlated_service,13.998920192028226,7.496804484202649,3.4120580005225554,0.5469840887033283,10,8,25.273756153945033,118.27089814907875,357.1996221552931,2,5,2,5,9.609445898958297,9.609445898958297,0.0,0.0,0.0,0.0
correlated_service,15.931791238768332,6.011588487751123,3.7121821392915546,0.674363912072254,8,7,30.044213374614337,120.39691384192062,371.16363023644453,3,5,3,5,4.617858442887991,4.617858442887991,0.0,0.0,0.0,0.0
correlated_service,20.658692347486365,7.3213553900568495,2.8937042934837116,0.5631912033666214,6,8,26.313892903400905,84.92958331764953,288.2015972510771,3,8,3,8,7.674982138339747,7.674982138339747,0.0,0.0,0.0,0.0
correlated_service,15.893721005328617,6.362526602263647,3.2692356923545263,0.6772603678335402,6,6,22.473490277402313,78.21874652078566,367.4135505233443,3,5,3,5,10.917728990797055,10.917728990797055,0.0,0.0,0.0,0.0
correlated_service,18.958815590263967,4.794479631663037,2.637684798995214,0.4611713853089052,5,8,28.01041196978557,102.00373083819451,375.45483563774104,4,8,4,8,26.97796839482572,26.97796839482572,0.0,0.0,0.0,0.0
correlated_service,19.202178500016807,6.805332052032546,2.791933305793596,0.6420869666672528,7,8,25.92335188683988,90.06958434168209,339.1865588260028,3,7,3,7,16.648940765841584,16.648940765841584,0.0,0.0,0.0,0.0
correlated_service,15.607446890205393,5.532087930912374,3.9069835630606278,0.46838103648841495,9,8,35.170100027065175,75.9510964991849,450.90392732886414,3,5,3,5,7.079643345441717,7.079643345441717,0.0,0.0,0.0,0.0
correlated_service,15.027484315996624,6.315872644482884,2.951133751923206,0.5754662894397291,9,6,20.950933150252652,98.30036979616513,457.1502886673728,3,6,3,6,2.7138212119641087,2.7138212119641087,0.0,0.0,0.0,0.0
correlated_service,24.94937832218695,5.073482426814479,3.96759615723262,0.4968330394553576,7,8,18.110731299110487,105.70668280830891,303.9151829121317,5,7,5,7,15.695558086209411,15.695558086209411,0.0,0.0,0.0,0.0
correlated_service,12.108898304161073,5.577777998234238,3.146459638780091,0.5487103417044432,7,5,29.59236966053932,74.81209731980795,356.31073292424134,3,4,3,4,8.761622802521577,8.761622802521577,0.0,0.0,0.0,0.0
correlated_service,24.20098072926463,7.537910356690366,3.432100885895709,0.5430456819024423,10,8,32.060113939642385,109.48473520839859,362.3906014000174,4,8,4,8,2.279700472179044,2.279700472179044,0.0,0.0,0.0,0.0
correlated_service,19.130024943964138,4.2517853786644535,3.897079479200886,0.507073746811171,6,5,34.757395111510185,120.3486976516457,381.10247348381074,5,5,5,5,15.014780660071207,15.014780660071207,0.0,0.0,0.0,0.0
correlated_service,16.81197332530917,5.210416926386318,2.80119618587214,0.4727310671635243,9,7,32.010216438416506,124.05328249534429,379.9624850645389,4,7,4,7,2.320059305145484,2.320059305145484,0.0,0.0,0.0,0.0
correlated_service,17.478277547950427,4.821524544382518,3.6209855684879013,0.6572571460330567,4,8,38.03002630176467,92.63180466464098,272.52797763907586,4,5,4,5,9.981730388721282,9.981730388721282,0.0,0.0,0.0,0.0
correlated_service,12.490474658423683,5.206341293726023,3.7837891670465456,0.5941009932821253,9,6,24.401311417167072,82.54683062150822,290.2475025312458,3,4,3,4,3.034691536007643,3.034691536007643,0.0,0.0,0.0,0.0
correlated_service,14.239999170705207,5.124829246734766,3.9414194322422285,0.31204274332298415,4,6,26.708834052921198,93.32242912481291,461.4663895388936,3,4,3,4,7.202131256350079,7.202131256350079,0.0,0.0,0.0,0.0
correlated_service,12.616627672467553,4.345899052014584,3.754791129483,0.6231378498772899,8,5,26.565323956391516,69.63088439195317,353.52418826962935,3,4,3,4,14.043821727022086,14.043821727022086,0.0,0.0,0.0,0.0
correlated_service,13.06888573176364,7.023676959267658,3.063912739153621,0.568629121036981,9,5,23.07789928079934,68.6772935231481,362.0064027201791,2,5,2,5,9.581166830460829,9.581166830460829,0.0,0.0,0.0,0.0
correlated_service,15.719741295780839,5.570089467448536,2.3413605716138925,0.6883081894111593,5,7,22.120564183357676,102.18393397053079,430.25677227173946,3,7,3,7,11.081172523113551,11.081172523113551,0.0,0.0,0.0,0.0
correlated_service,16.71882461974392,6.915185789026587,3.802412880377683,0.39435800828945505,8,6,25.791085662318483,65.8315099850605,411.42338730962103,3,5,3,5,3.154250752165543,3.154250752165543,0.0,0.0,0.0,0.0
correlated_service,15.305996724354948,7.889082245176481,3.8609241437724027,0.3980769217752368,5,6,36.90103878852065,72.14913124380163,290.8921640130502,3,4,3,4,32.76569310143499,32.76569310143499,0.0,0.0,0.0,0.0
correlated_service,15.861894134297168,4.982750711715774,3.103032608419274,0.5381561008252254,7,7,33.55044848356917,124.7233226126356,273.1237499785967,4,6,4,6,2.3717384864129927,2.3717384864129927,0.0,0.0,0.0,0.0
correlated_service,18.598453855084422,5.597823336028627,3.85784949270717,0.47049966403586496,7,5,25.36131942850205,72.3940170716041,350.7797099076338,4,5,4,5,7.715088794245161,7.715088794245161,0.0,0.0,0.0,0.0
correlated_service,25.574676152101098,5.557394721643188,3.729203150570683,0.6773015351584841,5,7,37.51208290566967,75.54382161726971,375.63839761348504,5,7,5,7,11.557807061172266,11.557807061172266,0.0,0.0,0.0,0.0
correlated_service,15.192127484519048,6.214063048252559,2.396769058756097,0.5929533050436557,9,7,33.89268883142768,74.78323606770623,285.90621980791735,3,7,3,7,3.585336440310164,3.585336440310164,0.0,0.0,0.0,0.0
correlated_service,14.593338020129167,5.08073530572913,3.9720700025690197,0.6771938165908653,8,7,37.05788308207627,122.89357972249724,430.95298666561473,3,4,3,4,12.949571722969475,12.949571722969475,0.0,0.0,0.0,0.0
correlated_service,12.287359554812559,7.08216152364332,2.6992287924373937,0.3258326787199865,10,6,32.31491661762092,102.10154860967353,277.4028067453257,2,5,2,5,5.9994618430479205,5.9994618430479205,0.0,0.0,0.0,0.0
correlated_service,14.175373144044132,6.4267827830957724,2.775371481036708,0.5578574893902282,9,8,22.69732963594842,94.95116468131849,360.32861750688767,3,6,3,6,2.3294531961448843,2.3294531961448843,0.0,0.0,0.0,0.0
correlated_service,16.846724306084322,7.472286163162981,3.832263818240272,0.6487909288845172,5,8,36.51361635860809,111.87196378171598,394.20275932410766,3,5,3,5,2.9550056753236738,2.9550056753236738,0.0,0.0,0.0,0.0
correlated_service,15.86585244063819,6.006208181687191,2.7120526070087454,0.6426476413071996,9,6,38.194528781639804,78.16142472353044,379.31591922580196,3,6,3,6,11.233708550853425,11.233708550853425,0.0,0.0,0.0,0.0
correlated_service,15.360464447128129,4.166397263775128,3.8261261019336263,0.530183259822651,7,8,33.0503629961715,121.62895847516873,359.1776967086016,4,5,4,5,4.51591569813798,4.51591569813798,0.0,0.0,0.0,0.0
correlated_service,14.314406507584959,7.885581299525282,2.663058095390306,0.40549882627056877,10,8,37.34105276411105,115.82017378460243,319.76947422529315,2,6,2,6,7.375458564981276,7.375458564981276,0.0,0.0,0.0,0.0
correlated_service,22.464872895203122,7.698228769605429,3.8052533712281993,0.5161739614736709,6,6,25.96974077948056,94.62479479749054,346.39018977660294,4,6,3,6,12.973144256702954,26.436112349679146,0.0,1.0,0.0,0.0
correlated_service,16.626160603577105,4.941624456810881,3.6691290253506077,0.3731815838566126,5,5,32.61690446498112,97.18436562347708,460.39430011924395,4,5,4,5,3.6663038894206963,3.6663038894206963,0.0,0.0,0.0,0.0
correlated_service,16.84687187333205,7.849471245295121,3.9638527356658493,0.3864809099776426,5,5,19.808004153010486,115.91251101603837,420.1039019330194,3,5,3,5,2.1428175697541785,2.1428175697541785,0.0,0.0,0.0,0.0
correlated_service,18.47941046633699,6.502708524718274,2.55834661010902,0.30561300695950117,5,8,18.89082808319815,70.9867229063392,397.44487662750527,3,8,3,8,8.034949994705938,8.034949994705938,0.0,0.0,0.0,0.0
correlated_service,12.388435217461772,4.382342080395296,2.499846035838928,0.5422951211919829,9,7,39.43076786993821,90.20860311548498,445.2425340126006,3,5,3,5,33.89092577598604,33.89092577598604,0.0,0.0,0.0,0.0
correlated_service,20.492666124386894,4.833130342193315,3.7833045109869383,0.45990978593486875,5,8,28.521463540981735,79.69332458277859,384.32018151682166,5,6,5,6,3.0867117301145988,3.0867117301145988,0.0,0.0,0.0,0.0
correlated_service,15.106028083522421,4.9894057367647004,2.553909670273375,0.5215606489267425,5,7,34.69349455873902,106.67048756834102,410.53841770985684,4,6,4,6,15.005500025037511,15.005500025037511,0.0,0.0,0.0,0.0
correlated_service,14.33129031669282,6.335902378559991,2.48238247035966,0.48974030545172886,6,8,27.114987600417642,88.07200771492784,363.5328069502531,3,6,3,6,6.333260457746392,6.333260457746392,0.0,0.0,0.0,0.0
correlated_service,22.668563565865448,5.836147211272641,3.689060982680691,0.4196321207403477,5,7,39.20746865226963,113.62456729063337,453.9984579496331,4,7,4,7,10.865627451138986,10.865627451138986,0.0,0.0,0.0,0.0
correlated_service,20.36306168331958,4.643219864594608,3.9301090152904763,0.45886136543366973,10,7,22.139977519011097,117.27276526168497,298.97497990541945,5,6,5,6,2.8739449421758616,2.8739449421758616,0.0,0.0,0.0,0.0
correlated_service,15.703851817392085,7.4367630649668826,2.966982391863195,0.36436215313432835,8,7,25.9334869252147,75.45966282174557,302.3158291789286,3,6,3,6,2.3128544389286936,2.3128544389286936,0.0,0.0,0.0,0.0
correlated_service,14.14343981153777,4.823254492584435,3.9936778155659707,0.6865614662932635,4,5,25.307811513718036,107.63443308760395,325.0437847919399,3,4,3,4,20.73418271970657,20.73418271970657,0.0,0.0,0.0,0.0
correlated_service,17.328048404201198,5.829017204538534,2.959139201751923,0.3901286495775813,8,8,39.49596158731481,112.36207986280311,353.8617439228272,4,6,4,6,8.638312805992065,8.638312805992065,0.0,0.0,0.0,0.0
correlated_service,17.27986728862018,6.505699613745745,3.109417457136751,0.5384773293539052,7,8,29.68274745750853,83.58408719541337,333.48464323327454,3,6,3,6,5.583752576758776,5.583752576758776,0.0,0.0,0.0,0.0
correlated_service,13.390697000835472,6.276922954924348,2.6117118928342657,0.6838309857582854,7,6,37.93786139325685,112.82523768138651,469.9100128763098,3,6,3,6,2.3633751626479373,2.3633751626479373,0.0,0.0,0.0,0.0
correlated_service,13.328235692807722,7.244831083976668,3.3936238710230953,0.607829545814087,6,5,27.36769247248064,116.85452990555818,280.7610161869576,2,4,2,4,23.81990558330832,23.81990558330832,0.0,0.0,0.0,0.0
correlated_service,15.297899019837933,7.7864832132758135,3.42316631345868,0.6440227654549788,8,5,24.534687121700344,105.63126742700146,462.6040320658095,3,5,3,5,2.8216779215236047,2.8216779215236047,0.0,0.0,0.0,0.0
correlated_service,13.485968996648712,7.05217327528813,2.781179622979481,0.4756341645037633,9,8,26.078376439022286,85.61163615464818,328.312718303261,2,5,2,5,20.579641238220532,20.579641238220532,0.0,0.0,0.0,0.0
correlated_service,16.218839003054185,7.3343791854273,3.440338087278811,0.6035085368039861,6,8,28.44028664451119,116.48096693766718,286.12139260154936,3,5,3,5,5.133540240562812,5.133540240562812,0.0,0.0,0.0,0.0
correlated_service,15.145483173470303,7.787337516889798,3.4385663657300674,0.5621935961831045,4,7,39.03159912370943,100.97640378771764,350.4312683567035,2,5,2,5,23.305522190505165,23.305522190505165,0.0,0.0,0.0,0.0
correlated_service,13.617016662814077,6.050754548498055,3.023033033628037,0.33097267169546957,5,7,38.75999140883367,83.95455341406029,431.43028976418907,3,5,3,5,3.166666275944587,3.166666275944587,0.0,0.0,0.0,0.0
correlated_service,18.832434924449473,7.523369913889294,3.1920038003134827,0.5167928509719042,4,7,26.909030072593687,65.30602658920093,281.8693221990199,3,6,3,6,13.748717973531882,13.748717973531882,0.0,0.0,0.0,0.0
correlated_service,13.05494419615465,6.079966277204669,2.6387684997384833,0.6213070793070486,8,7,30.774698861531363,100.99996248703616,463.93844583705265,3,5,3,5,24.52921698600207,24.52921698600207,0.0,0.0,0.0,0.0
correlated_service,15.590335824730252,5.16282632969063,3.0301525417103217,0.37287182749526004,7,8,26.662767332313535,85.23303415845359,309.1214643600446,4,6,4,6,2.0701787980063755,2.0701787980063755,0.0,0.0,0.0,0.0
correlated_service,24.747035879185262,6.4357547607234205,3.4968413990729266,0.4911179302640225,8,8,26.852107634315658,97.69095620777512,299.57911548930093,4,8,4,8,8.462362338967566,8.462362338967566,0.0,0.0,0.0,0.0
correlated_service,14.4553331469781,7.971866869103556,3.703738771907251,0.3027415699328534,4,5,35.86371802845326,79.27890889916011,463.835624725746,2,4,2,4,16.55144925296714,16.55144925296714,0.0,0.0,0.0,0.0
correlated_service,13.241442997558725,5.57030358942877,2.6320169610360136,0.5110665872908974,6,7,23.299880046800507,98.01483536313879,429.1864216873565,3,6,3,6,2.645523304144619,2.645523304144619,0.0,0.0,0.0,0.0
correlated_service,20.53778758758015,4.761281447576881,3.460086227040782,0.3198396397463974,7,8,22.079184327053724,83.97016590481886,303.13780119934677,5,6,5,6,18.68631020688984,18.68631020688984,0.0,0.0,0.0,0.0
correlated_service,12.111978151493409,7.841842674385127,3.079689314112473,0.36247298040386317,9,4,21.048139218831576,101.02917340188424,465.2779606996637,2,4,2,4,18.63210084373146,18.63210084373146,0.0,0.0,0.0,0.0
correlated_service,16.396225481698163,7.254597686088772,3.1481625410039746,0.38200644733491296,6,7,39.38828571435421,71.78306971824273,439.97067121081204,3,6,3,6,2.38574447893358,2.38574447893358,0.0,0.0,0.0,0.0
correlated_service,18.602667546716162,4.6826546939110845,2.6495281040253538,0.6604242274717792,8,8,36.59201593112247,70.30189436616807,438.257692461892,5,8,5,8,2.245354924970974,2.245354924970974,0.0,0.0,0.0,0.0
correlated_service,18.619983675430703,4.338231446403439,2.4597777141089687,0.6363431118595375,6,8,22.859878200428238,120.79079891983739,316.49772907441104,5,8,5,8,4.419139246619896,4.419139246619896,0.0,0.0,0.0,0.0
correlated_service,14.329451954478142,4.359483911330404,2.132295428470662,0.594219912017147,5,8,23.447783126790235,78.82005762839401,281.93724668490626,4,7,4,7,5.87345135355886,5.87345135355886,0.0,0.0,0.0,0.0
correlated_service,14.717716291787532,6.038003580259063,2.11837472855359,0.64297566925679,5,7,36.621936365292086,97.76976769941153,322.70835395691574,3,7,3,7,25.767667736930843,25.767667736930843,0.0,0.0,0.0,0.0
correlated_service,21.138495308831878,4.492358845678002,3.863239851905238,0.4986118488762455,6,8,33.48004576665285,75.9100753862254,357.15377547469876,5,6,5,6,5.812534162770484,5.812534162770484,0.0,0.0,0.0,0.0
correlated_service,18.414914459378558,4.8955108415729125,2.543855796612857,0.36710050983955017,5,8,19.696234382041407,117.69658539582997,441.0840161478427,4,8,4,8,5.952777302789977,5.952777302789977,0.0,0.0,0.0,0.0
correlated_service,26.34813783404332,5.198438747220317,3.8418575413390763,0.5255044769060304,10,8,32.164946289878685,73.18632140814157,309.6014267570618,6,7,6,7,9.362235203423761,9.362235203423761,0.0,0.0,0.0,0.0
correlated_service,16.64380465495249,6.589311415284801,3.3055127796458716,0.42542619876773224,8,8,37.88589987361771,97.3889507427865,327.2185897429058,3,6,3,6,3.028591943044794,3.028591943044794,0.0,0.0,0.0,0.0
correlated_service,14.084526746614204,6.330815419201694,3.184188413314955,0.6835989050391748,4,5,38.818092297958415,111.4772701276406,457.1708488782922,3,5,3,5,3.1210275219669903,3.1210275219669903,0.0,0.0,0.0,0.0
correlated_service,19.19507289477137,4.363872849011681,3.267272378845686,0.6537558689678034,9,8,34.9418918694121,101.66821475190537,308.4047915467387,5,6,5,6,11.693288985030254,11.693288985030254,0.0,0.0,0.0,0.0
correlated_service,22.27192741621977,6.417744573898454,3.447756095491142,0.5251014437556276,10,7,29.852630090423922,99.95398480981068,274.68596455866236,4,7,4,7,3.9393301785335293,3.9393301785335293,0.0,0.0,0.0,0.0
correlated_service,13.056690908344068,5.172740286151794,3.965131744977439,0.6059293958665667,7,7,34.62033849326413,92.42546145464996,424.6285690190789,3,4,3,4,3.544648634007042,3.544648634007042,0.0,0.0,0.0,0.0
correlated_service,18.084799750335044,7.135221975797783,3.9136139920200614,0.3556442284557971,6,7,19.93777079576105,92.9150916098059,357.9101347117947,3,5,3,5,4.686661305158922,4.686661305158922,0.0,0.0,0.0,0.0
correlated_service,15.037128872244292,4.251883388608482,3.1290114114286816,0.30248002579467986,5,8,27.385890863738993,68.41330967536703,412.6330756614915,4,5,4,5,7.668978017181456,7.668978017181456,0.0,0.0,0.0,0.0
correlated_service,14.822732827449418,7.496828184982682,3.2292804944650815,0.6670589611845366,7,7,37.59914758488548,119.34417858288671,416.1542328483116,3,5,3,5,3.5810390682431508,3.5810390682431508,0.0,0.0,0.0,0.0
correlated_service,15.68762178036365,6.598159629523117,2.8186327281762535,0.30600998893278303,7,7,26.335619397254277,111.98285294969892,379.1924872258568,3,6,3,6,3.8023808736880693,3.8023808736880693,0.0,0.0,0.0,0.0
correlated_service,13.379375912808738,7.62491629292928,3.6159146573884344,0.4263970540626962,10,8,34.709957408914576,67.14533670532813,399.64513209838145,2,4,2,4,7.6654615054280635,7.6654615054280635,0.0,0.0,0.0,0.0
correlated_service,21.254204261380934,4.229892233498772,3.4600618744744986,0.390204246050466,9,8,21.231700243550023,101.35376073168688,414.7993366029756,6,7,6,7,2.2089229004986204,2.2089229004986204,0.0,0.0,0.0,0.0
